timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2026-08-16T01:07:33.127728,BTC/USDT,76.709512768,91.375646242,-14.666133474000006,45.63729077558612,54.362709224413884,-8.725418448827755,⚪,⚪ Buy: 45.6% | Sell: 54.4% | Net: -8.7% | Value: -15
2026-08-16T05:25:12.267952,APT/USDT,24083.863599999993,25550.7953,-1466.9317000000083,48.52227079574026,51.47772920425974,-2.9554584085194717,⚪,"⚪ Buy: 48.5% | Sell: 51.5% | Net: -3.0% | Value: -1,467"
2026-08-16T05:25:13.452381,NEAR/USDT,663038.2433000001,750683.7742,-87645.5308999999,46.90018512072866,53.099814879271335,-6.199629758542676,⚪,"⚪ Buy: 46.9% | Sell: 53.1% | Net: -6.2% | Value: -87,646"
2026-08-16T05:25:14.293946,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:25:14.515348,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:25:14.704151,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:25:14.877780,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:25:15.066929,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:25:15.240746,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:25:15.448108,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:52:58.950924,BTC/USDT,49.452127086,52.708429104,-3.2563020179999995,48.406282160433875,51.593717839566125,-3.1874356791322396,⚪,⚪ Buy: 48.4% | Sell: 51.6% | Net: -3.2% | Value: -3
2026-08-16T05:53:00.107776,ETH/USDT,1592.2617957400005,1904.04103386,-311.7792381199995,45.54130100687432,54.45869899312568,-8.917397986251354,⚪,⚪ Buy: 45.5% | Sell: 54.5% | Net: -8.9% | Value: -312
2026-08-16T05:53:01.869910,BNB/USDT,1083.55426,1393.6449400000001,-310.09068,43.74110325887398,56.25889674112603,-12.517793482252054,⚪,⚪ Buy: 43.7% | Sell: 56.3% | Net: -12.5% | Value: -310
2026-08-16T05:53:03.058510,XRP/USDT,2263795.59119,1755960.33491,507835.2562800001,56.31674242934329,43.683257570656714,12.633484858686582,⚪,"⚪ Buy: 56.3% | Sell: 43.7% | Net: 12.6% | Value: 507,835"
2026-08-16T05:53:04.449195,SOL/USDT,9692.601665686,11317.638277123999,-1625.0366114379995,46.13275094463138,53.867249055368625,-7.734498110737237,⚪,"⚪ Buy: 46.1% | Sell: 53.9% | Net: -7.7% | Value: -1,625"
2026-08-16T05:53:05.697129,DOGE/USDT,2661592.883514688,2698229.055922032,-36636.172407343984,49.65823330680278,50.34176669319722,-0.6835333863944404,⚪,"⚪ Buy: 49.7% | Sell: 50.3% | Net: -0.7% | Value: -36,636"
2026-08-16T05:53:07.194590,ADA/USDT,935130.7630000002,916569.107,18561.656000000192,50.50120584606403,49.49879415393597,1.0024116921280655,⚪,"⚪ Buy: 50.5% | Sell: 49.5% | Net: 1.0% | Value: 18,562"
2026-08-16T05:53:08.502758,TRX/USDT,964051.6840000001,1100088.336,-136036.65199999977,46.70476201512726,53.29523798487274,-6.590475969745491,⚪,"⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.6% | Value: -136,037"
2026-08-16T05:53:10.225856,AVAX/USDT,88476.62968000001,115039.97821999999,-26563.348539999977,43.47391133969465,56.52608866030534,-13.052177320610687,⚪,"⚪ Buy: 43.5% | Sell: 56.5% | Net: -13.1% | Value: -26,563"
2026-08-16T05:53:11.663563,DOT/USDT,407320.44486000005,523258.01184,-115937.56697999995,43.77067209404699,56.22932790595302,-12.458655811906025,⚪,"⚪ Buy: 43.8% | Sell: 56.2% | Net: -12.5% | Value: -115,938"
2026-08-16T05:53:13.189010,LINK/USDT,274208.28274,333748.56986,-59540.28711999999,45.10324730567895,54.89675269432106,-9.793505388642114,⚪,"⚪ Buy: 45.1% | Sell: 54.9% | Net: -9.8% | Value: -59,540"
2026-08-16T05:53:14.323525,SUI/USDT,169999.46,199131.14,-29131.680000000022,46.05401448701354,53.945985512986475,-7.8919710259729285,⚪,"⚪ Buy: 46.1% | Sell: 53.9% | Net: -7.9% | Value: -29,132"
2026-08-16T05:53:15.446685,SHIB/USDT,125694151781.85535,140272067267.62314,-14577915485.767792,47.25944228220656,52.74055771779344,-5.481115435586885,⚪,"⚪ Buy: 47.3% | Sell: 52.7% | Net: -5.5% | Value: -14,577,915,486"
2026-08-16T05:53:16.750299,LTC/USDT,12773.0704,14206.455600000001,-1433.3852000000006,47.34356860087164,52.656431399128365,-5.312862798256725,⚪,"⚪ Buy: 47.3% | Sell: 52.7% | Net: -5.3% | Value: -1,433"
2026-08-16T05:53:17.982545,ATOM/USDT,41672.25970000001,40294.3447,1377.9150000000081,50.84053439207737,49.159465607922634,1.681068784154743,⚪,"⚪ Buy: 50.8% | Sell: 49.2% | Net: 1.7% | Value: 1,378"
2026-08-16T05:53:19.651373,XLM/USDT,241734.41499999998,272880.075,-31145.660000000033,46.9738842759752,53.02611572402479,-6.052231448049595,⚪,"⚪ Buy: 47.0% | Sell: 53.0% | Net: -6.1% | Value: -31,146"
2026-08-16T05:53:20.802716,UNI/USDT,1024713.20794,961146.9893600001,63566.21857999987,51.60047063399592,48.39952936600408,3.200941267991839,⚪,"⚪ Buy: 51.6% | Sell: 48.4% | Net: 3.2% | Value: 63,566"
2026-08-16T05:53:22.202302,ICP/USDT,18964.49568,22935.36062,-3970.8649399999995,45.26148143376807,54.73851856623193,-9.477037132463865,⚪,"⚪ Buy: 45.3% | Sell: 54.7% | Net: -9.5% | Value: -3,971"
2026-08-16T05:53:23.493754,APT/USDT,24151.270479999996,25671.635920000004,-1520.3654400000087,48.474230479657436,51.52576952034257,-3.051539040685127,⚪,"⚪ Buy: 48.5% | Sell: 51.5% | Net: -3.1% | Value: -1,520"
2026-08-16T05:53:25.035488,NEAR/USDT,691089.6803400001,792760.92976,-101671.24941999989,46.57407394221619,53.4259260577838,-6.8518521155676195,⚪,"⚪ Buy: 46.6% | Sell: 53.4% | Net: -6.9% | Value: -101,671"
2026-08-16T05:53:25.656926,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:53:25.885040,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:53:26.070160,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:53:26.317436,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:53:26.505173,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:53:26.690294,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T05:53:26.908681,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T06:34:37.015092,BTC/USDT,51.76090352200001,56.171593757999986,-4.410690235999979,47.956736688600046,52.04326331139995,-4.0865266227999015,⚪,⚪ Buy: 48.0% | Sell: 52.0% | Net: -4.1% | Value: -4
2026-08-16T06:34:38.395458,ETH/USDT,1651.6314418600005,1920.8470375399995,-269.21559567999907,46.23208932912573,53.76791067087427,-7.5358213417485445,⚪,⚪ Buy: 46.2% | Sell: 53.8% | Net: -7.5% | Value: -269
2026-08-16T06:34:39.857666,BNB/USDT,1078.07508,1380.1286200000002,-302.0535400000001,43.85621419412883,56.14378580587118,-12.28757161174235,⚪,⚪ Buy: 43.9% | Sell: 56.1% | Net: -12.3% | Value: -302
2026-08-16T06:34:41.198713,XRP/USDT,2275090.09188,1758934.32502,516155.7668600001,56.39752903697899,43.602470963021005,12.795058073957986,⚪,"⚪ Buy: 56.4% | Sell: 43.6% | Net: 12.8% | Value: 516,156"
2026-08-16T06:34:42.681392,SOL/USDT,9936.070465685998,11682.841477123999,-1746.7710114380006,45.96008574330925,54.03991425669076,-8.079828513381502,⚪,"⚪ Buy: 46.0% | Sell: 54.0% | Net: -8.1% | Value: -1,747"
2026-08-16T06:34:44.318588,DOGE/USDT,2694020.1374346884,2746869.9368020315,-52849.799367343076,49.51432763163518,50.48567236836481,-0.971344736729627,⚪,"⚪ Buy: 49.5% | Sell: 50.5% | Net: -1.0% | Value: -52,850"
2026-08-16T06:34:45.760515,ADA/USDT,929938.8759999999,921463.294,8475.581999999937,50.228896296475654,49.771103703524346,0.45779259295131625,⚪,"⚪ Buy: 50.2% | Sell: 49.8% | Net: 0.5% | Value: 8,476"
2026-08-16T06:34:47.220070,TRX/USDT,893991.3900000002,1066421.9,-172430.50999999966,45.602189832124644,54.39781016787536,-8.795620335750716,⚪,"⚪ Buy: 45.6% | Sell: 54.4% | Net: -8.8% | Value: -172,431"
2026-08-16T06:34:48.610390,AVAX/USDT,86930.74868000003,112721.15671999998,-25790.40803999995,43.54115654735946,56.45884345264054,-12.91768690528107,⚪,"⚪ Buy: 43.5% | Sell: 56.5% | Net: -12.9% | Value: -25,790"
2026-08-16T06:34:50.491415,DOT/USDT,391742.91560000007,510516.6679,-118773.75229999993,43.4179833347262,56.58201666527379,-13.164033330547598,⚪,"⚪ Buy: 43.4% | Sell: 56.6% | Net: -13.2% | Value: -118,774"
2026-08-16T06:34:51.933679,LINK/USDT,251840.42802000002,300196.78777999996,-48356.359759999934,45.620190235732295,54.3798097642677,-8.759619528535405,⚪,"⚪ Buy: 45.6% | Sell: 54.4% | Net: -8.8% | Value: -48,356"
2026-08-16T06:34:53.330152,SUI/USDT,171258.29,196486.51,-25228.22,46.569873999577965,53.43012600042203,-6.8602520008440635,⚪,"⚪ Buy: 46.6% | Sell: 53.4% | Net: -6.9% | Value: -25,228"
2026-08-16T06:34:54.885475,SHIB/USDT,125805752175.17078,137410626733.423,-11604874558.252228,47.79556374752002,52.20443625247998,-4.408872504959963,⚪,"⚪ Buy: 47.8% | Sell: 52.2% | Net: -4.4% | Value: -11,604,874,558"
2026-08-16T06:34:56.368270,LTC/USDT,10876.348399999999,13302.141599999999,-2425.7932,44.98357176151199,55.01642823848801,-10.032856476976024,⚪,"⚪ Buy: 45.0% | Sell: 55.0% | Net: -10.0% | Value: -2,426"
2026-08-16T06:34:57.817740,ATOM/USDT,42381.62838,39920.80332,2460.825060000003,51.49498927867037,48.50501072132963,2.989978557340734,⚪,"⚪ Buy: 51.5% | Sell: 48.5% | Net: 3.0% | Value: 2,461"
2026-08-16T06:34:59.233555,XLM/USDT,243570.996,268196.994,-24625.997999999992,47.59402712936384,52.40597287063616,-4.811945741272328,⚪,"⚪ Buy: 47.6% | Sell: 52.4% | Net: -4.8% | Value: -24,626"
2026-08-16T06:35:00.868629,UNI/USDT,1035269.6895,947941.4669,87328.22259999998,52.20168745819586,47.79831254180414,4.403374916391731,⚪,"⚪ Buy: 52.2% | Sell: 47.8% | Net: 4.4% | Value: 87,328"
2026-08-16T06:35:02.304822,ICP/USDT,19507.047300000002,23164.901,-3657.8536999999997,45.7139832539589,54.2860167460411,-8.572033492082195,⚪,"⚪ Buy: 45.7% | Sell: 54.3% | Net: -8.6% | Value: -3,658"
2026-08-16T06:35:04.590272,APT/USDT,20756.4526,20579.4091,177.04349999999977,50.21415242445521,49.78584757554479,0.42830484891040693,⚪,⚪ Buy: 50.2% | Sell: 49.8% | Net: 0.4% | Value: 177
2026-08-16T06:35:06.510602,NEAR/USDT,696863.70166,801421.96174,-104558.26008000004,46.510736816278076,53.489263183721924,-6.978526367443852,⚪,"⚪ Buy: 46.5% | Sell: 53.5% | Net: -7.0% | Value: -104,558"
2026-08-16T06:35:06.835231,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T06:35:06.972554,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T06:35:07.059340,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T06:35:07.194058,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T06:35:07.312450,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T06:35:07.408549,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T06:35:07.522517,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:28:17.891576,BTC/USDT,47.38246399,55.30400581999999,-7.921541829999995,46.14285024859791,53.85714975140209,-7.714299502804181,⚪,⚪ Buy: 46.1% | Sell: 53.9% | Net: -7.7% | Value: -8
2026-08-16T07:28:19.369304,ETH/USDT,1502.0238820000002,1821.1086642999996,-319.08478229999946,45.19903618266339,54.80096381733661,-9.601927634673219,⚪,⚪ Buy: 45.2% | Sell: 54.8% | Net: -9.6% | Value: -319
2026-08-16T07:28:21.121627,BNB/USDT,942.4430199999999,1305.07118,-362.62816,41.93268367336678,58.067316326633225,-16.134632653266443,⚪,⚪ Buy: 41.9% | Sell: 58.1% | Net: -16.1% | Value: -363
2026-08-16T07:28:22.462057,XRP/USDT,2262776.83968,1750725.4902199998,512051.3494600004,56.37910866084832,43.620891339151676,12.75821732169665,⚪,"⚪ Buy: 56.4% | Sell: 43.6% | Net: 12.8% | Value: 512,051"
2026-08-16T07:28:24.040179,SOL/USDT,10829.299265685999,11249.715677124,-420.4164114380019,49.04792760789605,50.952072392103965,-1.9041447842079111,⚪,⚪ Buy: 49.0% | Sell: 51.0% | Net: -1.9% | Value: -420
2026-08-16T07:28:25.936053,DOGE/USDT,2874672.5200346885,2735630.1880020313,139042.33203265723,51.23916960695792,48.76083039304207,2.478339213915856,⚪,"⚪ Buy: 51.2% | Sell: 48.8% | Net: 2.5% | Value: 139,042"
2026-08-16T07:28:27.913243,ADA/USDT,919197.0020000001,918150.798,1046.2040000001434,50.02847049426353,49.97152950573647,0.05694098852705751,⚪,"⚪ Buy: 50.0% | Sell: 50.0% | Net: 0.1% | Value: 1,046"
2026-08-16T07:28:29.442335,TRX/USDT,853266.6410000001,991060.0989999998,-137793.45799999975,46.26439678470422,53.73560321529579,-7.471206430591565,⚪,"⚪ Buy: 46.3% | Sell: 53.7% | Net: -7.5% | Value: -137,793"
2026-08-16T07:28:30.782940,AVAX/USDT,85840.93892000002,112033.18597999998,-26192.247059999965,43.381588655607,56.618411344393,-13.23682268878601,⚪,"⚪ Buy: 43.4% | Sell: 56.6% | Net: -13.2% | Value: -26,192"
2026-08-16T07:28:32.514732,DOT/USDT,431301.22506,522446.06454000005,-91144.83948000002,45.221751061634684,54.77824893836532,-9.556497876730639,⚪,"⚪ Buy: 45.2% | Sell: 54.8% | Net: -9.6% | Value: -91,145"
2026-08-16T07:28:33.971164,LINK/USDT,234270.50725999998,292963.92684,-58693.41957999999,44.43384045275885,55.56615954724114,-11.132319094482298,⚪,"⚪ Buy: 44.4% | Sell: 55.6% | Net: -11.1% | Value: -58,693"
2026-08-16T07:28:36.005707,SUI/USDT,166609.50000000003,190365.4,-23755.899999999965,46.67260919465207,53.32739080534793,-6.654781610695867,⚪,"⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.7% | Value: -23,756"
2026-08-16T07:28:37.452727,SHIB/USDT,122784415289.6813,133729746420.48546,-10945331130.804153,47.86652497900463,52.13347502099537,-4.266950041990739,⚪,"⚪ Buy: 47.9% | Sell: 52.1% | Net: -4.3% | Value: -10,945,331,131"
2026-08-16T07:28:38.985919,LTC/USDT,10534.248800000003,11653.0162,-1118.767399999997,47.478807324832516,52.521192675167484,-5.042385350334964,⚪,"⚪ Buy: 47.5% | Sell: 52.5% | Net: -5.0% | Value: -1,119"
2026-08-16T07:28:40.375396,ATOM/USDT,40601.59878,38734.11692,1867.4818599999999,51.17694902196489,48.823050978035106,2.353898043929791,⚪,"⚪ Buy: 51.2% | Sell: 48.8% | Net: 2.4% | Value: 1,867"
2026-08-16T07:28:41.880603,XLM/USDT,246425.15,241736.17,4688.979999999981,50.480269514184364,49.519730485815636,0.960539028368733,⚪,"⚪ Buy: 50.5% | Sell: 49.5% | Net: 1.0% | Value: 4,689"
2026-08-16T07:28:43.554412,UNI/USDT,1059043.3273999998,927123.8373,131919.49009999982,53.32095637377847,46.67904362622152,6.641912747556955,⚪,"⚪ Buy: 53.3% | Sell: 46.7% | Net: 6.6% | Value: 131,919"
2026-08-16T07:28:45.039288,ICP/USDT,20335.577380000002,22836.39532,-2500.817939999997,47.103655701144284,52.89634429885572,-5.792688597711444,⚪,"⚪ Buy: 47.1% | Sell: 52.9% | Net: -5.8% | Value: -2,501"
2026-08-16T07:28:46.903459,APT/USDT,18673.18654,19590.954260000002,-917.7677200000035,48.80074699077001,51.19925300922999,-2.398506018459987,⚪,⚪ Buy: 48.8% | Sell: 51.2% | Net: -2.4% | Value: -918
2026-08-16T07:28:48.241471,NEAR/USDT,699804.0150176759,812665.463126514,-112861.44810883806,46.268967746465876,53.731032253534124,-7.462064507068256,⚪,"⚪ Buy: 46.3% | Sell: 53.7% | Net: -7.5% | Value: -112,861"
2026-08-16T07:28:48.663537,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:28:48.809976,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:28:48.919483,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:28:49.043977,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:28:49.138131,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:28:49.246978,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:28:49.390928,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:55:06.972012,BTC/USDT,49.998956981999996,59.22874530799999,-9.229788325999998,45.77497826444482,54.22502173555517,-8.450043471110352,⚪,⚪ Buy: 45.8% | Sell: 54.2% | Net: -8.5% | Value: -9
2026-08-16T07:55:08.328949,ETH/USDT,1539.3315347200003,1845.9804327799998,-306.6488980599995,45.470891589845785,54.52910841015422,-9.058216820308438,⚪,⚪ Buy: 45.5% | Sell: 54.5% | Net: -9.1% | Value: -307
2026-08-16T07:55:09.924155,BNB/USDT,973.2826,1325.6309,-352.3483000000001,42.33663424047925,57.663365759520744,-15.326731519041498,⚪,⚪ Buy: 42.3% | Sell: 57.7% | Net: -15.3% | Value: -352
2026-08-16T07:55:11.438868,XRP/USDT,2274005.90166,1758211.5315399999,515794.3701200001,56.39591463834655,43.60408536165345,12.791829276693086,⚪,"⚪ Buy: 56.4% | Sell: 43.6% | Net: 12.8% | Value: 515,794"
2026-08-16T07:55:12.673219,SOL/USDT,11029.941665686,11383.477277124,-353.53561143800107,49.21133047050947,50.78866952949053,-1.5773390589810563,⚪,⚪ Buy: 49.2% | Sell: 50.8% | Net: -1.6% | Value: -354
2026-08-16T07:55:14.232974,DOGE/USDT,3000737.6402546884,2819673.6014820314,181064.03877265705,51.55542307280878,48.44457692719123,3.1108461456175456,⚪,"⚪ Buy: 51.6% | Sell: 48.4% | Net: 3.1% | Value: 181,064"
2026-08-16T07:55:15.632420,ADA/USDT,924841.0095280642,921913.4696853759,2927.5398426882457,50.07926175015791,49.920738249842096,0.15852350031581502,⚪,"⚪ Buy: 50.1% | Sell: 49.9% | Net: 0.2% | Value: 2,928"
2026-08-16T07:55:17.098133,TRX/USDT,886541.0410000001,1027448.2289999998,-140907.18799999973,46.31901834016029,53.6809816598397,-7.361963319679411,⚪,"⚪ Buy: 46.3% | Sell: 53.7% | Net: -7.4% | Value: -140,907"
2026-08-16T07:55:18.392532,AVAX/USDT,86045.32154000002,112169.44105999998,-26124.119519999964,43.41014786756353,56.58985213243647,-13.179704264872935,⚪,"⚪ Buy: 43.4% | Sell: 56.6% | Net: -13.2% | Value: -26,124"
2026-08-16T07:55:19.469969,DOT/USDT,433963.50102,524220.91518,-90257.41415999999,45.29018565559927,54.70981434440073,-9.41962868880146,⚪,"⚪ Buy: 45.3% | Sell: 54.7% | Net: -9.4% | Value: -90,257"
2026-08-16T07:55:20.661853,LINK/USDT,239702.43571999998,296585.21247999993,-56882.77675999995,44.69661692275388,55.30338307724612,-10.60676615449223,⚪,"⚪ Buy: 44.7% | Sell: 55.3% | Net: -10.6% | Value: -56,883"
2026-08-16T07:55:21.957550,SUI/USDT,167354.46000000002,190862.03999999998,-23507.579999999958,46.718802735217395,53.28119726478261,-6.562394529565209,⚪,"⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.6% | Value: -23,508"
2026-08-16T07:55:23.099761,SHIB/USDT,123119654387.55544,133953239152.40155,-10833584764.846115,47.892896326861816,52.10710367313819,-4.2142073462763765,⚪,"⚪ Buy: 47.9% | Sell: 52.1% | Net: -4.2% | Value: -10,833,584,765"
2026-08-16T07:55:24.474036,LTC/USDT,11408.301800000003,12235.718200000001,-827.4163999999982,48.2502628571622,51.7497371428378,-3.499474285675609,⚪,⚪ Buy: 48.3% | Sell: 51.7% | Net: -3.5% | Value: -827
2026-08-16T07:55:25.878366,ATOM/USDT,43522.88826000001,40681.643240000005,2841.245020000002,51.68710933330233,48.31289066669767,3.3742186666046607,⚪,"⚪ Buy: 51.7% | Sell: 48.3% | Net: 3.4% | Value: 2,841"
2026-08-16T07:55:27.145485,XLM/USDT,254290.76499999998,250189.565,4101.1999999999825,50.40647769160792,49.59352230839209,0.8129553832158298,⚪,"⚪ Buy: 50.4% | Sell: 49.6% | Net: 0.8% | Value: 4,101"
2026-08-16T07:55:28.201699,UNI/USDT,1091411.51486,948702.62894,142708.88592000003,53.49757111271688,46.50242888728312,6.995142225433751,⚪,"⚪ Buy: 53.5% | Sell: 46.5% | Net: 7.0% | Value: 142,709"
2026-08-16T07:55:29.495038,ICP/USDT,20786.2429,23136.839,-2350.596099999999,47.32419038200504,52.67580961799495,-5.351619235989901,⚪,"⚪ Buy: 47.3% | Sell: 52.7% | Net: -5.4% | Value: -2,351"
2026-08-16T07:55:30.698406,APT/USDT,18754.546179999998,19645.194020000003,-890.6478400000051,48.840294445533765,51.15970555446623,-2.3194111089324636,⚪,⚪ Buy: 48.8% | Sell: 51.2% | Net: -2.3% | Value: -891
2026-08-16T07:55:31.851081,NEAR/USDT,733670.7584576759,835243.2920865141,-101572.53362883814,46.76296691990211,53.23703308009789,-6.474066160195768,⚪,"⚪ Buy: 46.8% | Sell: 53.2% | Net: -6.5% | Value: -101,573"
2026-08-16T07:55:32.370559,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:55:32.603191,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:55:32.801356,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:55:32.986174,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:55:33.224057,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:55:33.411184,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T07:55:33.630945,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-16T08:25:01.598361,BTC/USDT,51.418883054000005,61.358634415999994,-9.939751361999988,45.59320351033438,54.40679648966562,-8.813592979331245,⚪,⚪ Buy: 45.6% | Sell: 54.4% | Net: -8.8% | Value: -10
2026-08-16T08:25:02.816303,ETH/USDT,1493.6334756000003,1767.1041651999997,-273.47068959999933,45.80661310836242,54.19338689163759,-8.386773783275158,⚪,⚪ Buy: 45.8% | Sell: 54.2% | Net: -8.4% | Value: -273
2026-08-16T08:25:04.040988,BNB/USDT,965.6117399999999,1244.96416,-279.35242000000005,43.68145604048249,56.31854395951752,-12.63708791903504,⚪,⚪ Buy: 43.7% | Sell: 56.3% | Net: -12.6% | Value: -279
2026-08-16T08:25:05.245550,XRP/USDT,2244154.2663600002,1708821.12934,535333.1370200003,56.77126826544796,43.22873173455204,13.542536530895925,⚪,"⚪ Buy: 56.8% | Sell: 43.2% | Net: 13.5% | Value: 535,333"
2026-08-16T08:25:07.163171,SOL/USDT,11216.199265686002,11637.563677124,-421.36441143799857,49.07812903176506,50.92187096823493,-1.8437419364698695,⚪,⚪ Buy: 49.1% | Sell: 50.9% | Net: -1.8% | Value: -421
2026-08-16T08:25:08.397073,DOGE/USDT,3184822.919194689,2835129.636242032,349693.28295265697,52.90445215084662,47.09554784915337,5.80890430169326,⚪,"⚪ Buy: 52.9% | Sell: 47.1% | Net: 5.8% | Value: 349,693"
2026-08-16T08:25:10.104936,ADA/USDT,1241357.883528064,1102045.725685376,139312.15784268803,52.97243200648326,47.02756799351675,5.944864012966506,⚪,"⚪ Buy: 53.0% | Sell: 47.0% | Net: 5.9% | Value: 139,312"
2026-08-16T08:25:11.349290,TRX/USDT,783842.6230000001,894708.397,-110865.77399999986,46.69757509068745,53.30242490931255,-6.604849818625105,⚪,"⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.6% | Value: -110,866"
2026-08-16T08:25:12.537158,AVAX/USDT,86782.92610000003,111853.78379999999,-25070.857699999964,43.68926878807512,56.31073121192488,-12.621462423849763,⚪,"⚪ Buy: 43.7% | Sell: 56.3% | Net: -12.6% | Value: -25,071"
2026-08-16T08:25:13.746494,DOT/USDT,423895.58162,508538.09908,-84642.51746,45.46120441528576,54.53879558471423,-9.077591169428464,⚪,"⚪ Buy: 45.5% | Sell: 54.5% | Net: -9.1% | Value: -84,643"
2026-08-16T08:25:15.211552,LINK/USDT,231616.13178,276990.13912,-45374.00734000001,45.53937791017511,54.46062208982488,-8.921244179649774,⚪,"⚪ Buy: 45.5% | Sell: 54.5% | Net: -8.9% | Value: -45,374"
2026-08-16T08:25:16.450451,SUI/USDT,150986.02,166309.37999999998,-15323.359999999986,47.58531639601456,52.41468360398544,-4.829367207970865,⚪,"⚪ Buy: 47.6% | Sell: 52.4% | Net: -4.8% | Value: -15,323"
